Attribute,Interpretation,Kappa (n=5),# of submissions,Average # added,Average # removed,shared_adjectives,shared_dependencies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wariness_1:07:00::,Moderate Agreement,0.4782214156,6,1,0.1666666667,"['unwary', 'gullible', 'unguarded', 'wary', 'on_guard']",unwary = gullible,unwary = unguarded,unwary < wary,unwary < on_guard,gullible = unguarded,gullible < wary,gullible < on_guard,unguarded < wary,unguarded < on_guard,wary = on_guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ambition_1:07:00::,Substantial Agreement,0.6626432789,6,1,0.1666666667,"['pushful', 'shiftless', 'would-be', 'wishful', 'ambitionless', 'ambitious', 'overambitious']",pushful > shiftless,pushful > would-be,pushful > wishful,pushful > ambitionless,pushful < ambitious,pushful < overambitious,shiftless < would-be,shiftless < wishful,shiftless = ambitionless,shiftless < ambitious,shiftless < overambitious,would-be > ambitionless,would-be < ambitious,would-be < overambitious,wishful > ambitionless,wishful < ambitious,wishful < overambitious,ambitionless < ambitious,ambitionless < overambitious,ambitious < overambitious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
certainty_1:07:00::,Moderate Agreement,0.4275990099,6,1,0.3333333333,"['certain', 'sure_as_shooting', 'definite', 'uncertain', 'sure']",certain = sure_as_shooting,certain < definite,certain > uncertain,certain = sure,sure_as_shooting = definite,sure_as_shooting > uncertain,sure_as_shooting > sure,definite > uncertain,definite > sure,uncertain < sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
similarity_1:07:00::,Moderate Agreement,0.4662747525,8,1,0.375,"['corresponding', 'dissimilar', 'confusable', 'quasi', 'akin', 'similar']",corresponding > dissimilar,corresponding = confusable,corresponding > quasi,corresponding > akin,dissimilar < confusable,dissimilar < quasi,dissimilar < akin,dissimilar < similar,confusable > quasi,confusable > akin,quasi < akin,quasi < similar,akin = similar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orientation_1:24:00::,Fair Agreement,0.3849564789,10,1,3.6,"['vertical', 'level', 'inclined', 'leaning', 'upright', 'horizontal', 'skew', 'sloping']",vertical > inclined,vertical > leaning,vertical = upright,vertical = horizontal,vertical > skew,vertical > sloping,level > inclined,level > leaning,level > skew,level > sloping,inclined = leaning,inclined < upright,inclined < horizontal,inclined = skew,inclined = sloping,leaning < upright,leaning < horizontal,leaning = sloping,upright = horizontal,upright > skew,upright > sloping,horizontal > skew,horizontal > sloping,skew = sloping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conspicuousness_1:07:00::,Fair Agreement,0.3935396463,6,1,1,"['bold', 'attention-getting', 'featured', 'invisible', 'obscure', 'conspicuous', 'prominent']",bold > invisible,bold > obscure,attention-getting > invisible,attention-getting > obscure,featured > invisible,featured > obscure,featured < conspicuous,featured = prominent,invisible < obscure,invisible < conspicuous,invisible < prominent,obscure < conspicuous,obscure < prominent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
excitement_1:26:01::,Moderate Agreement,0.4793109818,6,1,0.1666666667,"['tingling', 'titillating', 'breathless', 'thrilling', 'electric', 'unexciting', 'heady', 'tame', 'commonplace', 'uninspired', 'exhilarating', 'exciting']",tingling > breathless,tingling < thrilling,tingling > electric,tingling > unexciting,tingling > tame,tingling > commonplace,tingling > uninspired,tingling < exhilarating,tingling < exciting,titillating > breathless,titillating < thrilling,titillating > unexciting,titillating > tame,titillating > commonplace,titillating > uninspired,titillating < exhilarating,titillating < exciting,breathless < thrilling,breathless = electric,breathless > unexciting,breathless > tame,breathless > commonplace,breathless > uninspired,breathless < exhilarating,breathless < exciting,thrilling > electric,thrilling > unexciting,thrilling > heady,thrilling > tame,thrilling > commonplace,thrilling > uninspired,thrilling = exhilarating,thrilling = exciting,electric > unexciting,electric > heady,electric > tame,electric > commonplace,electric > uninspired,unexciting < heady,unexciting < tame,unexciting < commonplace,unexciting < exhilarating,unexciting < exciting,heady > tame,heady > commonplace,heady > uninspired,heady < exhilarating,heady < exciting,tame > commonplace,tame < exhilarating,tame < exciting,commonplace > uninspired,commonplace < exhilarating,commonplace < exciting,uninspired < exhilarating,uninspired < exciting,exhilarating = exciting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
timidity_1:07:00::,Slight Agreement,0.0428247306,6,1,0,"['mousy', 'coy', 'intimidated', 'bashful', 'fearful', 'timid']",mousy < coy,mousy < intimidated,mousy < bashful,mousy < fearful,mousy < timid,coy < intimidated,coy = fearful,intimidated > bashful,intimidated < fearful,intimidated > timid,bashful < fearful,bashful = timid,fearful > timid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solidity_1:26:00::,Fair Agreement,0.3781887755,6,1,1,"['fistular', 'solid', 'cavernous', 'tubular', 'hollow']",fistular < solid,fistular = cavernous,fistular = tubular,fistular = hollow,solid > cavernous,solid > tubular,solid > hollow,cavernous < tubular,tubular = hollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usualness_1:07:00::,Moderate Agreement,0.4339339839,6,1,0,"['different', 'chronic', 'out-of-the-way', 'unusual', 'extraordinary', 'unaccustomed', 'accustomed', 'unique', 'odd', 'peculiar', 'regular', 'usual']",different < chronic,different < out-of-the-way,different < unaccustomed,different < accustomed,different = unique,different < peculiar,different < regular,different < usual,chronic > out-of-the-way,chronic > unusual,chronic > extraordinary,chronic > unaccustomed,chronic < accustomed,chronic > unique,chronic > odd,chronic > peculiar,chronic < regular,chronic < usual,out-of-the-way > unusual,out-of-the-way > extraordinary,out-of-the-way < unaccustomed,out-of-the-way < accustomed,out-of-the-way > unique,out-of-the-way > odd,out-of-the-way < peculiar,out-of-the-way < regular,out-of-the-way < usual,unusual < unaccustomed,unusual < accustomed,unusual < peculiar,unusual < regular,unusual < usual,extraordinary < unaccustomed,extraordinary < accustomed,extraordinary < peculiar,extraordinary < regular,extraordinary < usual,unaccustomed < accustomed,unaccustomed > unique,unaccustomed > odd,unaccustomed < regular,unaccustomed < usual,accustomed > unique,accustomed > odd,accustomed > peculiar,accustomed < regular,accustomed < usual,unique < peculiar,unique < regular,unique < usual,odd < peculiar,odd < regular,odd < usual,peculiar < regular,peculiar < usual,regular = usual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
continuity_1:07:00::,Slight Agreement,0.0841013825,6,1,0.1666666667,"['persisting', 'constant', 'continuous', 'continual', 'sustained', 'nonstop', 'endless']",persisting = constant,persisting = continuous,persisting = continual,persisting = sustained,persisting < nonstop,persisting < endless,constant = continuous,constant = continual,constant = sustained,constant < nonstop,constant < endless,continuous = continual,continuous < nonstop,continuous < endless,continual = sustained,continual < nonstop,continual < endless,sustained < nonstop,sustained < endless,nonstop = endless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humaneness_1:07:00::,Fair Agreement,0.3821292776,6,1,0.5,"['cannibalic', 'inhumane', 'humane', 'unkind', 'brutal']",cannibalic = inhumane,cannibalic < humane,cannibalic < unkind,inhumane < humane,inhumane < unkind,humane > unkind,humane > brutal,unkind > brutal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
materiality_1:07:00::,Moderate Agreement,0.4797447281,6,1,0.5,"['immaterial', 'material', 'bodily', 'intangible', 'corporate', 'physical']",immaterial < material,immaterial < bodily,immaterial = intangible,immaterial < corporate,immaterial < physical,material > intangible,material > corporate,material = physical,bodily > intangible,bodily > corporate,bodily = physical,intangible < corporate,intangible < physical,corporate < physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
difference_1:07:00::,Slight Agreement,0.1062831006,8,1,0.25,"['contrasting', 'different', 'antithetical', 'disparate', 'opposite', 'distinct', 'diverse', 'contrary', 'various', 'divergent']",contrasting = different,contrasting < antithetical,contrasting = disparate,contrasting < opposite,contrasting = distinct,contrasting > diverse,contrasting < contrary,contrasting > various,different < antithetical,different < opposite,different < contrary,different > various,different = divergent,antithetical > distinct,antithetical = diverse,antithetical > various,antithetical > divergent,disparate = distinct,disparate > diverse,disparate = contrary,disparate > various,disparate = divergent,opposite > distinct,opposite > diverse,opposite = contrary,opposite > various,opposite > divergent,distinct > diverse,distinct = contrary,distinct > various,distinct = divergent,diverse < contrary,diverse = various,diverse > divergent,contrary > various,contrary > divergent,various < divergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motion_1:26:00::,Moderate Agreement,0.5529368054,6,0.8333333333,2.5,"['set', 'restless', 'sitting', 'writhing', 'afoot', 'flying', 'mobile', 'moving', 'still', 'stationary']",set < restless,set < sitting,set < writhing,set < afoot,set < flying,set < mobile,set < moving,set = still,set = stationary,restless > sitting,restless < writhing,restless < flying,restless < mobile,restless < moving,restless > still,restless > stationary,sitting < writhing,sitting < afoot,sitting < flying,sitting < mobile,sitting < moving,sitting > still,sitting > stationary,writhing > afoot,writhing = flying,writhing > still,writhing > stationary,afoot < flying,afoot < mobile,afoot < moving,afoot > still,afoot > stationary,flying > still,flying > stationary,mobile > still,mobile > stationary,moving > still,moving > stationary,still = stationary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ordinariness_1:07:00::,Slight Agreement,0.1997627994,6,0.8333333333,2.6666666667,"['great', 'commonplace', 'rare', 'remarkable', 'exceptional', 'average', 'extraordinary', 'uncanny', 'routine', 'ordinary', 'nondescript', 'special', 'common']",great < commonplace,great > rare,great > exceptional,great < average,great > extraordinary,great < uncanny,great < routine,great < ordinary,great < nondescript,great > special,great < common,commonplace > rare,commonplace > remarkable,commonplace > exceptional,commonplace = average,commonplace > extraordinary,commonplace > uncanny,commonplace = ordinary,commonplace > nondescript,commonplace > special,commonplace = common,rare = remarkable,rare < exceptional,rare < average,rare = extraordinary,rare < uncanny,rare < routine,rare < ordinary,rare < nondescript,rare = special,rare < common,remarkable < average,remarkable > extraordinary,remarkable > uncanny,remarkable < routine,remarkable < ordinary,remarkable < nondescript,remarkable = special,remarkable < common,exceptional < average,exceptional > extraordinary,exceptional = uncanny,exceptional < routine,exceptional < ordinary,exceptional < nondescript,exceptional = special,exceptional < common,average > extraordinary,average > uncanny,average > nondescript,average > special,extraordinary < uncanny,extraordinary < routine,extraordinary < ordinary,extraordinary < nondescript,extraordinary = special,extraordinary < common,uncanny < routine,uncanny < ordinary,uncanny < nondescript,uncanny > special,uncanny < common,routine = ordinary,routine > nondescript,routine > special,routine = common,ordinary > nondescript,ordinary > special,ordinary = common,nondescript > special,nondescript < common,special < common,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
currentness_1:07:00::,Substantial Agreement,0.6331258085,10,1,1.4,"['up-to-date', 'contemporary', 'dead', 'obsolete', 'current', 'live', 'obsolescent', 'on-going', 'outdated', 'noncurrent', 'latest']",up-to-date > contemporary,up-to-date > dead,up-to-date > obsolete,up-to-date = current,up-to-date > obsolescent,up-to-date = on-going,up-to-date > outdated,up-to-date > noncurrent,up-to-date = latest,contemporary > dead,contemporary > obsolete,contemporary < current,contemporary < live,contemporary > obsolescent,contemporary < on-going,contemporary > outdated,contemporary > noncurrent,contemporary < latest,dead = obsolete,dead < current,dead < live,dead = obsolescent,dead < on-going,dead = outdated,dead < noncurrent,dead < latest,obsolete < current,obsolete < live,obsolete = obsolescent,obsolete < on-going,obsolete = outdated,obsolete < noncurrent,obsolete < latest,current = live,current > obsolescent,current = on-going,current > outdated,current > noncurrent,current = latest,live > obsolescent,live > outdated,live > noncurrent,obsolescent < on-going,obsolescent = outdated,obsolescent < noncurrent,obsolescent < latest,on-going > outdated,on-going > noncurrent,on-going = latest,outdated < noncurrent,outdated < latest,noncurrent < latest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tameness_1:07:01::,Slight Agreement,0.0883807169,6,1,0,"['cultivated', 'broken', 'tame', 'domestic', 'gentle']",cultivated > broken,cultivated > gentle,broken < tame,broken < domestic,broken < gentle,tame = domestic,tame > gentle,domestic > gentle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absorbency_1:07:00::,Fair Agreement,0.3725231176,5,1,1.8,"['absorbefacient', 'nonabsorbent', 'receptive', 'spongy', 'absorptive']",absorbefacient > nonabsorbent,absorbefacient > receptive,absorbefacient > spongy,absorbefacient = absorptive,nonabsorbent < receptive,nonabsorbent < spongy,nonabsorbent < absorptive,receptive < absorptive,spongy < absorptive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thoughtfulness_1:07:00::,Moderate Agreement,0.5506419401,7,1,0.2857142857,"['inconsiderate', 'thoughtless', 'cogitative', 'thoughtful', 'unreflective', 'brooding', 'well_thought_out', 'excogitative', 'deliberative']",inconsiderate = thoughtless,inconsiderate < cogitative,inconsiderate < thoughtful,inconsiderate < brooding,inconsiderate < well_thought_out,inconsiderate < excogitative,inconsiderate < deliberative,thoughtless < cogitative,thoughtless < thoughtful,thoughtless = unreflective,thoughtless < brooding,thoughtless < well_thought_out,thoughtless < excogitative,thoughtless < deliberative,cogitative > unreflective,cogitative > brooding,cogitative = well_thought_out,cogitative = deliberative,thoughtful > unreflective,thoughtful > brooding,thoughtful = well_thought_out,thoughtful = excogitative,unreflective < brooding,unreflective < well_thought_out,unreflective < excogitative,unreflective < deliberative,brooding < well_thought_out,brooding < excogitative,brooding < deliberative,well_thought_out = excogitative,well_thought_out = deliberative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cleanness_1:26:00::,Fair Agreement,0.3807528384,6,1,2,"['immaculate', 'unstained', 'muddy', 'washed', 'cobwebby', 'oily', 'dingy', 'fouled', 'dirty', 'clean', 'pristine', 'filthy', 'bedraggled', 'scrubbed']",immaculate > unstained,immaculate > muddy,immaculate > washed,immaculate > cobwebby,immaculate > oily,immaculate > dingy,immaculate > fouled,immaculate > dirty,immaculate > clean,immaculate = pristine,immaculate > filthy,immaculate > bedraggled,immaculate > scrubbed,unstained > muddy,unstained < washed,unstained > cobwebby,unstained > oily,unstained > dingy,unstained > fouled,unstained > dirty,unstained < clean,unstained < pristine,unstained > filthy,unstained > bedraggled,unstained > scrubbed,muddy < washed,muddy < cobwebby,muddy < oily,muddy < dingy,muddy < fouled,muddy > dirty,muddy < clean,muddy < pristine,muddy > filthy,muddy < scrubbed,washed > cobwebby,washed > oily,washed > dingy,washed > fouled,washed > dirty,washed < clean,washed < pristine,washed > filthy,washed > bedraggled,washed < scrubbed,cobwebby < oily,cobwebby < dingy,cobwebby < fouled,cobwebby > dirty,cobwebby < clean,cobwebby < pristine,cobwebby > filthy,cobwebby > bedraggled,cobwebby < scrubbed,oily > fouled,oily > dirty,oily < clean,oily < pristine,oily > filthy,oily > bedraggled,oily < scrubbed,dingy > fouled,dingy > dirty,dingy < clean,dingy < pristine,dingy > filthy,dingy > bedraggled,dingy < scrubbed,fouled > dirty,fouled < clean,fouled < pristine,fouled > filthy,fouled < scrubbed,dirty < clean,dirty < pristine,dirty < bedraggled,dirty < scrubbed,clean < pristine,clean > filthy,clean > bedraggled,clean > scrubbed,pristine > filthy,pristine > bedraggled,pristine > scrubbed,filthy < bedraggled,filthy < scrubbed,bedraggled < scrubbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reasonableness_1:07:00::,Moderate Agreement,0.5981744221,8,1,0,"['sound', 'counterintuitive', 'commonsense', 'senseless', 'unreasonable', 'undue', 'tenable', 'reasonable', 'indefensible']",sound > counterintuitive,sound = commonsense,sound > senseless,sound > unreasonable,sound > undue,sound > tenable,sound = reasonable,sound > indefensible,counterintuitive < commonsense,counterintuitive > senseless,counterintuitive > unreasonable,counterintuitive < undue,counterintuitive < tenable,counterintuitive < reasonable,counterintuitive < indefensible,commonsense > senseless,commonsense > unreasonable,commonsense > undue,commonsense = tenable,commonsense = reasonable,commonsense > indefensible,senseless = unreasonable,senseless < undue,senseless < tenable,senseless < reasonable,senseless < indefensible,unreasonable < undue,unreasonable < tenable,unreasonable < reasonable,unreasonable < indefensible,undue < tenable,undue < reasonable,undue > indefensible,tenable < reasonable,tenable > indefensible,reasonable > indefensible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
